156	0.014389743880050262	0.05784140529498351
141	0.01027994339791292	0.03645945274050933
163	0.016213811647536994	0.05513687349758692
162	0.018263121647541115	0.06786273677582225
161	0.009945575296433355	0.03584878200787369
179	0.015039487765563448	0.062187180583551604
169	0.008999529572350132	0.030787857383763332
165	0.015054736694522496	0.053848390929561035
158	0.010199563123086938	0.04488585897765102
168	0.016116513050657623	0.06405414781399822
164	0.014098150403717044	0.056180298780729665
172	0.011502556526580826	0.04499467712544906
177	0.01802833918478374	0.06270847628245606
154	0.011962696757054908	0.04799705113513529
148	0.011768412783465604	0.03744319298794982
169	0.014287621790720888	0.05437871629844171
151	0.019773032176039623	0.06394818728981311
174	0.017094392674136854	0.06270282644049918
165	0.009948455984526015	0.03858290196725786
164	0.010758501715876818	0.035640668109150106
148	0.028143488665476318	0.08574677672803142
186	0.019022710271598624	0.0744716018674612
160	0.021515595712426526	0.060188913902061845
170	0.01424114834727697	0.05461866642829823
175	0.012843170815430887	0.049437046565260316
177	0.01824030458139137	0.06550946991242912
151	0.01277000217273977	0.0530166096772199
161	0.02106027240974466	0.07557075782733112
188	0.006009590656458514	0.0237118583093658
138	0.011607939605799636	0.03502133303809654
185	0.023307949077917757	0.07902284291933957
164	0.013690567938629319	0.04287280660388351
156	0.015354039878866374	0.05798222552974235
152	0.017426101338498277	0.06346933864773785
160	0.015007785478511787	0.05007558628476248
181	0.013518138420245579	0.048571812253717365
161	0.01226062012147698	0.04621836547393665
156	0.0059192157268913095	0.026364207379391373
179	0.016821929729256748	0.054684050487339986
160	0.010041480872750853	0.042711665271206796
147	0.014101804390874963	0.047607232586613694
152	0.012405823686991498	0.04907739763315004
167	0.02015025911227844	0.06539967545926244
155	0.011555097984701005	0.04762371011955167
187	0.017443729794024154	0.05276622135681363
179	0.01668584479656669	0.05705232561484859
180	0.02014129395961058	0.07562508782884524
159	0.01864610860686869	0.06521128783877289
164	0.023164816887863555	0.07403232684449744
162	0.01637760959057037	0.049053555378894706
182	0.010862566731866113	0.04676036477720186
154	0.019839240129051056	0.06912246391398642
167	0.01565875715646749	0.060035817814754505
158	0.008033746358362126	0.028327248667160482
152	0.011331184972488376	0.03672114030092698
141	0.021354268448635295	0.06703276171893995
170	0.014597383119928057	0.06038724058395609
162	0.013643093944471206	0.05163968242200106
180	0.01579766281174132	0.052092659176215146
160	0.013374085334953312	0.05277295063048975
156	0.014471768511307723	0.05449971272203977
154	0.009816283115861656	0.03617513158626314
151	0.019064974420269238	0.06440049809190758
169	0.016585314046787425	0.058821478228259234
152	0.013194769334558713	0.04805020362610662
160	0.01732206671362723	0.06352854530417909
147	0.016798310972867516	0.061712376941426846
